Source,Target,Type,Weight
FUzs2oMEs8w,hVEgTsmBDw0,Undirected,1
FUzs2oMEs8w,USigj639wTU,Undirected,1
FUzs2oMEs8w,7Q5dDVHGr1M,Undirected,1
FUzs2oMEs8w,QJb9-ri3cLs,Undirected,1
FUzs2oMEs8w,3XIV3mfc8S0,Undirected,1
FUzs2oMEs8w,Tfaq4UTH7P0,Undirected,1
FUzs2oMEs8w,u5Jw7D-c3II,Undirected,1
FUzs2oMEs8w,TOeWI-HClI8,Undirected,1
FUzs2oMEs8w,Ic8yK9YLyak,Undirected,1
FUzs2oMEs8w,Pl_BHQOCFDY,Undirected,1
FUzs2oMEs8w,TKc65We4Yhs,Undirected,1
FUzs2oMEs8w,EwIe8nLwZMY,Undirected,1
FUzs2oMEs8w,k6fEpn_lzmw,Undirected,1
FUzs2oMEs8w,w4AImq08j9o,Undirected,1
FUzs2oMEs8w,ECLwG0sHrAw,Undirected,1
FUzs2oMEs8w,YBT_rfVxY5A,Undirected,1
FUzs2oMEs8w,c84hT_DseRg,Undirected,1
FUzs2oMEs8w,Swtha2lg-xI,Undirected,1
FUzs2oMEs8w,lw_KFCgcvA4,Undirected,1
FUzs2oMEs8w,FofCwLXknq8,Undirected,2
FUzs2oMEs8w,oQxKEtoHygY,Undirected,1
FUzs2oMEs8w,r9C7Grxk4bU,Undirected,1
FUzs2oMEs8w,TPQqpxfm6BI,Undirected,5
FUzs2oMEs8w,p9RLCdyn_40,Undirected,1
FUzs2oMEs8w,ifkRhaEDzzo,Undirected,1
FUzs2oMEs8w,Z5UcSC2lWQ0,Undirected,1
FUzs2oMEs8w,Kx90AspFmEA,Undirected,1
FUzs2oMEs8w,d5w7iCkHvaU,Undirected,1
FUzs2oMEs8w,3mUtNE82ZV4,Undirected,1
FUzs2oMEs8w,9Vb8tOUh2C4,Undirected,1
FUzs2oMEs8w,ao7JzzfIqVE,Undirected,1
FUzs2oMEs8w,T0_M3t3UVao,Undirected,1
FUzs2oMEs8w,nuKhpdLgR2U,Undirected,1
FUzs2oMEs8w,2pVHOaT9CZ4,Undirected,1
FUzs2oMEs8w,tXoJTxPLrKM,Undirected,1
FUzs2oMEs8w,XvondF0gfro,Undirected,1
FUzs2oMEs8w,NsGrfU5buKc,Undirected,1
FUzs2oMEs8w,E0yPapgxIgo,Undirected,1
FUzs2oMEs8w,k2NskGo6x40,Undirected,1
FUzs2oMEs8w,oj8JK6c5x3M,Undirected,1
FUzs2oMEs8w,zUelEgXDHa8,Undirected,1
FUzs2oMEs8w,-mNlASb89Wo,Undirected,1
FUzs2oMEs8w,8KgiaRPxRnQ,Undirected,1
FUzs2oMEs8w,3pxyo7eSknc,Undirected,1
FUzs2oMEs8w,5deYJLWFplc,Undirected,1
FUzs2oMEs8w,L6vhib5e4so,Undirected,1
FUzs2oMEs8w,31mjfjIkWiM,Undirected,1
FUzs2oMEs8w,pWqRw4NfFDA,Undirected,1
FUzs2oMEs8w,ys2x8oOK7wE,Undirected,1
FUzs2oMEs8w,lmb6w5luY_Q,Undirected,1
FUzs2oMEs8w,o8lSb-UOA3M,Undirected,1
FUzs2oMEs8w,NuhhbcLyWWo,Undirected,1
FUzs2oMEs8w,vVoxIgwdppE,Undirected,1
FUzs2oMEs8w,HSezK15Ewdo,Undirected,1
FUzs2oMEs8w,6iVbBd9h7W8,Undirected,1
FUzs2oMEs8w,fRQfrB6klX0,Undirected,1
FUzs2oMEs8w,Y0MjGxKe888,Undirected,2
FUzs2oMEs8w,T_AyI8I4O3U,Undirected,1
FUzs2oMEs8w,akTosGXl8pI,Undirected,1
FUzs2oMEs8w,D3V0aw-ljEg,Undirected,1
FUzs2oMEs8w,gImQUUb8cU4,Undirected,1
FUzs2oMEs8w,Zy6nbhUW_5E,Undirected,1
FUzs2oMEs8w,51cbHTKdILA,Undirected,1
FUzs2oMEs8w,d3h_uD-5d7A,Undirected,1
FUzs2oMEs8w,yHHnywiSwIE,Undirected,1
FUzs2oMEs8w,Qf24J2Twws4,Undirected,1
FUzs2oMEs8w,rQWZK5U233s,Undirected,1
FUzs2oMEs8w,X6SaVOLRcF4,Undirected,1
FUzs2oMEs8w,CfyMD5rSK50,Undirected,1
FUzs2oMEs8w,yZhoHsgJlEo,Undirected,1
FUzs2oMEs8w,v_Gdg-fEz6k,Undirected,1
FUzs2oMEs8w,n1PrGpIekYY,Undirected,1
FUzs2oMEs8w,XZ-IYxacK3I,Undirected,1
FUzs2oMEs8w,yabSoxBzo4A,Undirected,1
FUzs2oMEs8w,QLUXGKtRaEs,Undirected,1
FUzs2oMEs8w,2z3EUY1aXdY,Undirected,1
FUzs2oMEs8w,0GQmGOju6CE,Undirected,1
bxeHBBf21UY,FCdvOAcbK4s,Undirected,1
bxeHBBf21UY,n26wtR-OFr8,Undirected,1
bxeHBBf21UY,vPsic3dEndc,Undirected,1
bxeHBBf21UY,N9s2YY3g2r0,Undirected,1
bxeHBBf21UY,_t0LX_Of33U,Undirected,1
bxeHBBf21UY,o3Fam8LqZjA,Undirected,3
bxeHBBf21UY,KTbOAMEmnfI,Undirected,1
1cgK-BIrXes,2Zvmi5BzDbs,Undirected,1
1cgK-BIrXes,puREqwXzyCI,Undirected,1
1cgK-BIrXes,PCVtE3wRNPg,Undirected,1
1cgK-BIrXes,zB1pY4n_FyQ,Undirected,1
1cgK-BIrXes,Eel8QDRlIGA,Undirected,1
1cgK-BIrXes,ljEjBIZ2qCQ,Undirected,1
1cgK-BIrXes,8mBHDHIb-kM,Undirected,1
1cgK-BIrXes,jjbcWoPXyas,Undirected,1
1cgK-BIrXes,15aTCG3as6Q,Undirected,1
1cgK-BIrXes,w4AImq08j9o,Undirected,1
1cgK-BIrXes,mebZJFd8_Vw,Undirected,1
1cgK-BIrXes,ao7JzzfIqVE,Undirected,1
1cgK-BIrXes,_ROBzItOaOs,Undirected,1
1cgK-BIrXes,eaNCTyuvVrQ,Undirected,1
1cgK-BIrXes,HaI5lLd3RvE,Undirected,1
1cgK-BIrXes,xPsEiZAOb_I,Undirected,1
1cgK-BIrXes,yHHnywiSwIE,Undirected,1
1cgK-BIrXes,uNOJaKrNhc8,Undirected,1
1cgK-BIrXes,_5d-sQ7Fh5M,Undirected,1
1cgK-BIrXes,lWDWVDu01P0,Undirected,1
1cgK-BIrXes,colIbxVLUrA,Undirected,1
3DflRo_Vids,ys2x8oOK7wE,Undirected,1
CR9zYgr84QY,949vJMp0v40,Undirected,1
CR9zYgr84QY,Mv-CJ44KbW4,Undirected,1
CR9zYgr84QY,uXNIeQjav80,Undirected,1
CR9zYgr84QY,Jw1Y-zhQURU,Undirected,1
CR9zYgr84QY,hpapqEeb36k,Undirected,1
CR9zYgr84QY,A5TPOKoE1_M,Undirected,2
CR9zYgr84QY,svZScJMh4Pg,Undirected,1
CR9zYgr84QY,wsXxfgJZ4E4,Undirected,1
CR9zYgr84QY,JAcKgCfTSq4,Undirected,1
CR9zYgr84QY,I2kAkhboAn8,Undirected,2
CR9zYgr84QY,FaJmopuuhZE,Undirected,1
CR9zYgr84QY,S-iiG3-4FJ8,Undirected,1
CR9zYgr84QY,Djxjmq9pvrM,Undirected,1
CR9zYgr84QY,X5DWRXTOUD0,Undirected,1
CR9zYgr84QY,J2kNt-PHayo,Undirected,1
CR9zYgr84QY,SLJYTr78NUQ,Undirected,1
CR9zYgr84QY,AtIoXmGwyfA,Undirected,1
CR9zYgr84QY,zX1_qEVop0Q,Undirected,1
CR9zYgr84QY,l7VfDVVxiMM,Undirected,1
CR9zYgr84QY,Da2crn5NXc4,Undirected,3
CR9zYgr84QY,Fh3zmz7Ravw,Undirected,1
CR9zYgr84QY,k9PdgjmQcKI,Undirected,3
CR9zYgr84QY,H83cVi2sCJM,Undirected,1
CR9zYgr84QY,XbDKZMy-HEg,Undirected,1
CR9zYgr84QY,XZNUgzO9xJA,Undirected,2
CR9zYgr84QY,6tiphMs-dCY,Undirected,1
CR9zYgr84QY,NuKHa6c2LuU,Undirected,6
CR9zYgr84QY,bkwLxcfcKTY,Undirected,1
CR9zYgr84QY,VTVLcK2zybM,Undirected,1
CR9zYgr84QY,exYLX9xGoyo,Undirected,1
CR9zYgr84QY,JqA6TZW9-0w,Undirected,3
CR9zYgr84QY,Kap77SLzVyI,Undirected,2
CR9zYgr84QY,oxI2lyW31zM,Undirected,1
CR9zYgr84QY,03RQLmDNIEw,Undirected,1
CR9zYgr84QY,k9oMv0JzCn8,Undirected,1
CR9zYgr84QY,lb0Ymam2Za0,Undirected,1
CR9zYgr84QY,aJJcVyiZT0U,Undirected,1
CR9zYgr84QY,SWeEeugBQ6w,Undirected,1
CR9zYgr84QY,ZKUerb6IH4Y,Undirected,1
CR9zYgr84QY,bOBL980Xsg4,Undirected,1
CR9zYgr84QY,3Xb3eOH4PMA,Undirected,1
CR9zYgr84QY,GpekGi00XCE,Undirected,2
CR9zYgr84QY,u5Jw7D-c3II,Undirected,1
CR9zYgr84QY,GL8oRm8Wo3Q,Undirected,1
CR9zYgr84QY,TOeWI-HClI8,Undirected,3
CR9zYgr84QY,sWVUjFXV9Yg,Undirected,1
CR9zYgr84QY,Ic8yK9YLyak,Undirected,2
CR9zYgr84QY,Pl_BHQOCFDY,Undirected,1
CR9zYgr84QY,vgX5M1eVhyw,Undirected,2
CR9zYgr84QY,6mDsa-AqNcQ,Undirected,1
CR9zYgr84QY,KMTJrFPie6w,Undirected,1
CR9zYgr84QY,zslYmBRhdOM,Undirected,1
CR9zYgr84QY,hNsd-m30m2E,Undirected,1
CR9zYgr84QY,P9Ijqa_2eu0,Undirected,1
CR9zYgr84QY,YBT_rfVxY5A,Undirected,1
CR9zYgr84QY,Swtha2lg-xI,Undirected,1
CR9zYgr84QY,E7Er4t8PIYw,Undirected,1
CR9zYgr84QY,lw_KFCgcvA4,Undirected,1
CR9zYgr84QY,khPLWaBioOs,Undirected,1
CR9zYgr84QY,aP0izmLk-Q8,Undirected,1
CR9zYgr84QY,aqzPj4WjO94,Undirected,2
CR9zYgr84QY,r9C7Grxk4bU,Undirected,1
CR9zYgr84QY,YgZiM_prrgo,Undirected,1
CR9zYgr84QY,21jcP-1w4DA,Undirected,1
CR9zYgr84QY,p9RLCdyn_40,Undirected,3
CR9zYgr84QY,ifkRhaEDzzo,Undirected,3
CR9zYgr84QY,PSqcvmLE0ek,Undirected,1
CR9zYgr84QY,s9EE_r0WRMk,Undirected,1
CR9zYgr84QY,jyTqvjvj8sM,Undirected,2
CR9zYgr84QY,nranUeNkXpM,Undirected,1
CR9zYgr84QY,alRtHXnZMOI,Undirected,1
CR9zYgr84QY,ebzooSdAbGE,Undirected,1
CR9zYgr84QY,5QpnRjXtm1A,Undirected,1
CR9zYgr84QY,INRXOIgmNUU,Undirected,1
CR9zYgr84QY,tXoJTxPLrKM,Undirected,2
CR9zYgr84QY,uthHP6FoBmk,Undirected,1
CR9zYgr84QY,2dls8iCoQTI,Undirected,1
CR9zYgr84QY,TwUaijHsNF0,Undirected,1
CR9zYgr84QY,C2-Fm2vpEKA,Undirected,2
CR9zYgr84QY,zUelEgXDHa8,Undirected,1
CR9zYgr84QY,kQQZ2hje42E,Undirected,3
CR9zYgr84QY,BPyNxoVJsr4,Undirected,2
CR9zYgr84QY,He-HBXbHT_U,Undirected,1
CR9zYgr84QY,zcJ8BTAGqE0,Undirected,1
CR9zYgr84QY,r_MU7WAR_6I,Undirected,2
CR9zYgr84QY,vVoxIgwdppE,Undirected,1
CR9zYgr84QY,FDTKws5WxKw,Undirected,1
CR9zYgr84QY,fRQfrB6klX0,Undirected,1
CR9zYgr84QY,IJ9OFwFxxt4,Undirected,1
CR9zYgr84QY,gImQUUb8cU4,Undirected,2
CR9zYgr84QY,xPsEiZAOb_I,Undirected,2
CR9zYgr84QY,nIPt7dJrSXw,Undirected,2
CR9zYgr84QY,Zy6nbhUW_5E,Undirected,3
CR9zYgr84QY,d3h_uD-5d7A,Undirected,1
CR9zYgr84QY,yHHnywiSwIE,Undirected,2
CR9zYgr84QY,VXvu5rtJNd4,Undirected,1
CR9zYgr84QY,XIZmIl9SsXk,Undirected,1
CR9zYgr84QY,MaTSyJDoxPo,Undirected,8
CR9zYgr84QY,akNs04ef_Co,Undirected,1
CR9zYgr84QY,XZ-IYxacK3I,Undirected,1
CR9zYgr84QY,yabSoxBzo4A,Undirected,1
CR9zYgr84QY,7-T08gSQmxk,Undirected,1
CR9zYgr84QY,QLUXGKtRaEs,Undirected,2
CR9zYgr84QY,n0j_CX1S2es,Undirected,1
CR9zYgr84QY,TX0UsGn0GPc,Undirected,1
CR9zYgr84QY,IUmdcd_8Vwc,Undirected,2
YInRqgNMLBc,sECcOTO8Ij4,Undirected,1
YInRqgNMLBc,Mv-CJ44KbW4,Undirected,1
YInRqgNMLBc,wppAQ8uZpfQ,Undirected,1
YInRqgNMLBc,hpapqEeb36k,Undirected,1
YInRqgNMLBc,5nEogChRGE8,Undirected,1
YInRqgNMLBc,0PW9MWDWLH8,Undirected,1
YInRqgNMLBc,wsXxfgJZ4E4,Undirected,1
YInRqgNMLBc,3jtjkXSvuJw,Undirected,1
YInRqgNMLBc,nlodY8nMw-A,Undirected,1
YInRqgNMLBc,JAcKgCfTSq4,Undirected,1
YInRqgNMLBc,DJXUWLs6FI0,Undirected,1
YInRqgNMLBc,p8XP7A7kvzM,Undirected,1
YInRqgNMLBc,8z_cg5CypRc,Undirected,1
YInRqgNMLBc,0W86V2KcqiU,Undirected,1
YInRqgNMLBc,I2kAkhboAn8,Undirected,1
YInRqgNMLBc,_H1vcldAsP0,Undirected,1
YInRqgNMLBc,B3S9H0129Rw,Undirected,1
YInRqgNMLBc,UhZ56rcWwRQ,Undirected,1
YInRqgNMLBc,aKPz583WRpQ,Undirected,1
YInRqgNMLBc,puREqwXzyCI,Undirected,1
YInRqgNMLBc,PCVtE3wRNPg,Undirected,1
YInRqgNMLBc,leFNoUJmJ9o,Undirected,1
YInRqgNMLBc,8kFnLQySIzU,Undirected,1
YInRqgNMLBc,cHB_s970Uyw,Undirected,1
YInRqgNMLBc,Z1rZAT2GtmI,Undirected,1
YInRqgNMLBc,Da2crn5NXc4,Undirected,1
YInRqgNMLBc,-xt_j2aIAkg,Undirected,1
YInRqgNMLBc,aw-r_G7rfnU,Undirected,1
YInRqgNMLBc,jLM2ibaRbrk,Undirected,1
YInRqgNMLBc,XZNUgzO9xJA,Undirected,1
YInRqgNMLBc,sOIBkZsGb0A,Undirected,1
YInRqgNMLBc,m7CtnR47w20,Undirected,1
YInRqgNMLBc,F1b5ouja_VI,Undirected,1
YInRqgNMLBc,dHDn26UX4aw,Undirected,2
YInRqgNMLBc,Ps-nEyvsCKY,Undirected,1
YInRqgNMLBc,1l26UFQ06eQ,Undirected,1
YInRqgNMLBc,k_aT3jAK_QU,Undirected,1
YInRqgNMLBc,xegUPsJaUKc,Undirected,1
YInRqgNMLBc,yqFIrrcmsJI,Undirected,1
YInRqgNMLBc,KXRYlfjlFLk,Undirected,1
YInRqgNMLBc,LeWtF5y9-6Q,Undirected,1
YInRqgNMLBc,nVrkQyLS4oE,Undirected,1
YInRqgNMLBc,3XklsSF53pc,Undirected,1
YInRqgNMLBc,vW7H-DKivX8,Undirected,1
YInRqgNMLBc,4OdLgsZOM14,Undirected,2
YInRqgNMLBc,yqulWPljawo,Undirected,1
YInRqgNMLBc,0DpCDxoj_Xg,Undirected,1
YInRqgNMLBc,bye513KciIk,Undirected,1
YInRqgNMLBc,4WnizmrnJlk,Undirected,1
YInRqgNMLBc,bOBL980Xsg4,Undirected,1
YInRqgNMLBc,KdfCcEnJDlY,Undirected,1
YInRqgNMLBc,IQYLPEuAClo,Undirected,1
YInRqgNMLBc,BLOIU9DpLq4,Undirected,1
YInRqgNMLBc,PPCDMi5xmmk,Undirected,1
YInRqgNMLBc,q6xkWA0Qi98,Undirected,1
YInRqgNMLBc,3Xb3eOH4PMA,Undirected,1
YInRqgNMLBc,QJb9-ri3cLs,Undirected,1
YInRqgNMLBc,JK3QFj8mD1o,Undirected,2
YInRqgNMLBc,Yedbkvwm2rY,Undirected,1
YInRqgNMLBc,A8HLnDP6uRM,Undirected,1
YInRqgNMLBc,Ic8yK9YLyak,Undirected,1
YInRqgNMLBc,h_67XloYXTc,Undirected,1
YInRqgNMLBc,dsNNfiA6qjs,Undirected,1
YInRqgNMLBc,noUH5aYUBx4,Undirected,1
YInRqgNMLBc,7HJw7_fmwjY,Undirected,1
YInRqgNMLBc,r8FQ5wUYm9c,Undirected,1
YInRqgNMLBc,2TQAP-uAN9I,Undirected,1
YInRqgNMLBc,oqvGFqR2h4w,Undirected,1
YInRqgNMLBc,rTKaXaPIfG8,Undirected,1
YInRqgNMLBc,Swtha2lg-xI,Undirected,2
YInRqgNMLBc,i0biqMZrxJ0,Undirected,1
YInRqgNMLBc,aP0izmLk-Q8,Undirected,1
YInRqgNMLBc,_YCGFLhrMkk,Undirected,1
YInRqgNMLBc,maAa7J3iEM8,Undirected,1
YInRqgNMLBc,g2GbkH12xMg,Undirected,1
YInRqgNMLBc,WY_l86QcMmA,Undirected,1
YInRqgNMLBc,TZSVf-yD7N8,Undirected,1
YInRqgNMLBc,INHVfx05Sy8,Undirected,1
YInRqgNMLBc,JBw1nwYJESc,Undirected,1
YInRqgNMLBc,bJ-wMCV05EI,Undirected,1
YInRqgNMLBc,ifkRhaEDzzo,Undirected,1
YInRqgNMLBc,mdY3XDGtVnk,Undirected,1
YInRqgNMLBc,ibI5-k5sin8,Undirected,1
YInRqgNMLBc,XJiCE88hOmM,Undirected,1
YInRqgNMLBc,NJAtY43vsl8,Undirected,1
YInRqgNMLBc,7Khl8D9RVvw,Undirected,1
YInRqgNMLBc,f7kPSYWU1JA,Undirected,1
YInRqgNMLBc,nranUeNkXpM,Undirected,1
YInRqgNMLBc,aeMv9uKpAZg,Undirected,1
YInRqgNMLBc,HHauPi8CS4k,Undirected,1
YInRqgNMLBc,ao7JzzfIqVE,Undirected,1
YInRqgNMLBc,alRtHXnZMOI,Undirected,1
YInRqgNMLBc,ebzooSdAbGE,Undirected,1
YInRqgNMLBc,T0_M3t3UVao,Undirected,2
YInRqgNMLBc,nRJuIrO9GaU,Undirected,1
YInRqgNMLBc,0RxhuBwCwMs,Undirected,1
YInRqgNMLBc,tXoJTxPLrKM,Undirected,1
YInRqgNMLBc,s9STSzi4iPI,Undirected,2
YInRqgNMLBc,d6awT91VKUw,Undirected,2
YInRqgNMLBc,PJ-b7o6RFCE,Undirected,1
YInRqgNMLBc,Pl9oc13p534,Undirected,1
YInRqgNMLBc,f6Egj7ncOi8,Undirected,1
YInRqgNMLBc,rMFxV-l3qG0,Undirected,1
YInRqgNMLBc,GpEuHHMy-Z8,Undirected,1
YInRqgNMLBc,oj8JK6c5x3M,Undirected,1
YInRqgNMLBc,6781x0TTSks,Undirected,1
YInRqgNMLBc,qkBXzkD6tis,Undirected,1
YInRqgNMLBc,7ej6uL4kjHM,Undirected,1
YInRqgNMLBc,YfWSMMPnTiI,Undirected,1
YInRqgNMLBc,WipbEpll-rQ,Undirected,1
YInRqgNMLBc,Y_1CaQl0FJs,Undirected,1
YInRqgNMLBc,PC1iHFQ0zEk,Undirected,1
YInRqgNMLBc,VGPKryH8D2o,Undirected,1
YInRqgNMLBc,AB_u_kOSP8Y,Undirected,1
YInRqgNMLBc,iB_XgqdeU1o,Undirected,1
YInRqgNMLBc,5O4h2x9NuTk,Undirected,1
YInRqgNMLBc,5pJLKoB_yCs,Undirected,1
YInRqgNMLBc,AiyZ92_JZxA,Undirected,1
YInRqgNMLBc,4FBqT80fVKY,Undirected,1
YInRqgNMLBc,3rVFuscWyC8,Undirected,1
YInRqgNMLBc,xvaCIbcM2-I,Undirected,1
YInRqgNMLBc,2pJlpCfueV0,Undirected,1
YInRqgNMLBc,HaI5lLd3RvE,Undirected,1
YInRqgNMLBc,vEhoc_zGeN0,Undirected,1
YInRqgNMLBc,lmb6w5luY_Q,Undirected,1
YInRqgNMLBc,o8lSb-UOA3M,Undirected,1
YInRqgNMLBc,r_MU7WAR_6I,Undirected,1
YInRqgNMLBc,tOr88uFiOjQ,Undirected,1
YInRqgNMLBc,NBYL_QwYhjs,Undirected,1
YInRqgNMLBc,vVoxIgwdppE,Undirected,1
YInRqgNMLBc,QVoleJYgdM8,Undirected,1
YInRqgNMLBc,ZJkc_C5-Cd8,Undirected,1
YInRqgNMLBc,O1RNq6rMbds,Undirected,1
YInRqgNMLBc,xG0HmKgwo0c,Undirected,1
YInRqgNMLBc,V2onC1_QOmU,Undirected,1
YInRqgNMLBc,zw6hMTAtdwg,Undirected,1
YInRqgNMLBc,kDVMAIGZvvw,Undirected,1
YInRqgNMLBc,Kc6j1IAK19k,Undirected,1
YInRqgNMLBc,cWy8jWXhdnA,Undirected,1
YInRqgNMLBc,Kpxn9nl02qg,Undirected,1
YInRqgNMLBc,D3V0aw-ljEg,Undirected,1
YInRqgNMLBc,3QohbrF0GIg,Undirected,1
YInRqgNMLBc,FvBcYkY7ZGo,Undirected,1
YInRqgNMLBc,lpkRFHSpvGI,Undirected,1
YInRqgNMLBc,j6Z573n6-xU,Undirected,1
YInRqgNMLBc,8b6IQQMRYCA,Undirected,1
YInRqgNMLBc,IJuZSD8GGZo,Undirected,1
YInRqgNMLBc,FZ4Na4rkst8,Undirected,1
YInRqgNMLBc,gImQUUb8cU4,Undirected,1
YInRqgNMLBc,8Jg90Lqg3VM,Undirected,1
YInRqgNMLBc,PUqi2P0ry6Y,Undirected,1
YInRqgNMLBc,xPsEiZAOb_I,Undirected,1
YInRqgNMLBc,9StYOIBLanM,Undirected,1
YInRqgNMLBc,nIPt7dJrSXw,Undirected,1
YInRqgNMLBc,kb1qAO9KB3k,Undirected,1
YInRqgNMLBc,Zy6nbhUW_5E,Undirected,1
YInRqgNMLBc,YWVylysTNIA,Undirected,1
YInRqgNMLBc,6ZwXRnueOMg,Undirected,1
YInRqgNMLBc,d3h_uD-5d7A,Undirected,1
YInRqgNMLBc,yHHnywiSwIE,Undirected,1
YInRqgNMLBc,v0TiqC_C8wI,Undirected,1
YInRqgNMLBc,_Oht6ZNXx7I,Undirected,1
YInRqgNMLBc,OtL1fEEtLaA,Undirected,1
YInRqgNMLBc,FTldNZ7V8ls,Undirected,1
YInRqgNMLBc,KzNK1-mH2Xw,Undirected,1
YInRqgNMLBc,HuJkBDBloa0,Undirected,1
YInRqgNMLBc,ceyU5UBumLU,Undirected,1
YInRqgNMLBc,x8DegXNFOns,Undirected,1
YInRqgNMLBc,AtCLwYFRp4o,Undirected,1
YInRqgNMLBc,WAwRrtH-4Lg,Undirected,1
YInRqgNMLBc,w9JQf4Lw46g,Undirected,1
YInRqgNMLBc,FJ_TFXjr__4,Undirected,1
YInRqgNMLBc,BVRvrvCQdmg,Undirected,1
YInRqgNMLBc,akNs04ef_Co,Undirected,1
YInRqgNMLBc,hTFdtso911s,Undirected,1
YInRqgNMLBc,Z0vLiQLpsc8,Undirected,1
YInRqgNMLBc,LF32cBrUAy8,Undirected,1
YInRqgNMLBc,bkI4AZn_saY,Undirected,1
YInRqgNMLBc,xe6o4ex7-YA,Undirected,1
YInRqgNMLBc,AVoe5SH_K8k,Undirected,1
YInRqgNMLBc,aydY1eiGjgs,Undirected,1
YInRqgNMLBc,M-9A1Ysq9RE,Undirected,1
YInRqgNMLBc,yabSoxBzo4A,Undirected,1
YInRqgNMLBc,7-T08gSQmxk,Undirected,1
YInRqgNMLBc,9S1Gc1nSXd4,Undirected,1
YInRqgNMLBc,Mjl4OReUX-c,Undirected,1
YInRqgNMLBc,1R0Xgq1bxZI,Undirected,1
YInRqgNMLBc,QLUXGKtRaEs,Undirected,1
YInRqgNMLBc,n0j_CX1S2es,Undirected,1
YInRqgNMLBc,hFFn8K2O4po,Undirected,1
YInRqgNMLBc,rplCCSqWXIY,Undirected,1
YInRqgNMLBc,o4fHlldbRHo,Undirected,1
YInRqgNMLBc,tJFk9dPdxO0,Undirected,1
YInRqgNMLBc,QS8bma7LRX4,Undirected,1
YInRqgNMLBc,xIZPbhq37WQ,Undirected,1
YInRqgNMLBc,oaU82_uGTQg,Undirected,1
YInRqgNMLBc,GWMKelv5Bmw,Undirected,1
sECcOTO8Ij4,Mv-CJ44KbW4,Undirected,1
sECcOTO8Ij4,hXcoq5XDwyA,Undirected,1
sECcOTO8Ij4,wppAQ8uZpfQ,Undirected,1
sECcOTO8Ij4,hpapqEeb36k,Undirected,1
sECcOTO8Ij4,5nEogChRGE8,Undirected,1
sECcOTO8Ij4,0PW9MWDWLH8,Undirected,1
sECcOTO8Ij4,YJcergNiMDQ,Undirected,2
sECcOTO8Ij4,wsXxfgJZ4E4,Undirected,1
sECcOTO8Ij4,3jtjkXSvuJw,Undirected,1
sECcOTO8Ij4,nlodY8nMw-A,Undirected,1
sECcOTO8Ij4,JAcKgCfTSq4,Undirected,1
sECcOTO8Ij4,DJXUWLs6FI0,Undirected,1
sECcOTO8Ij4,vzyENzPa370,Undirected,1
sECcOTO8Ij4,p8XP7A7kvzM,Undirected,1
sECcOTO8Ij4,8z_cg5CypRc,Undirected,1
sECcOTO8Ij4,0W86V2KcqiU,Undirected,1
sECcOTO8Ij4,I2kAkhboAn8,Undirected,1
sECcOTO8Ij4,0VQysq26ozE,Undirected,2
sECcOTO8Ij4,_H1vcldAsP0,Undirected,1
sECcOTO8Ij4,B3S9H0129Rw,Undirected,1
sECcOTO8Ij4,aKPz583WRpQ,Undirected,1
sECcOTO8Ij4,lU9xmWHBTXA,Undirected,2
sECcOTO8Ij4,puREqwXzyCI,Undirected,1
sECcOTO8Ij4,PCVtE3wRNPg,Undirected,1
sECcOTO8Ij4,leFNoUJmJ9o,Undirected,1
sECcOTO8Ij4,8kFnLQySIzU,Undirected,1
sECcOTO8Ij4,cHB_s970Uyw,Undirected,1
sECcOTO8Ij4,Z1rZAT2GtmI,Undirected,1
sECcOTO8Ij4,Da2crn5NXc4,Undirected,1
sECcOTO8Ij4,aw-r_G7rfnU,Undirected,1
sECcOTO8Ij4,jLM2ibaRbrk,Undirected,1
sECcOTO8Ij4,XZNUgzO9xJA,Undirected,1
sECcOTO8Ij4,sOIBkZsGb0A,Undirected,1
sECcOTO8Ij4,m7CtnR47w20,Undirected,1
sECcOTO8Ij4,F1b5ouja_VI,Undirected,1
sECcOTO8Ij4,dHDn26UX4aw,Undirected,1
sECcOTO8Ij4,Ps-nEyvsCKY,Undirected,1
sECcOTO8Ij4,1l26UFQ06eQ,Undirected,1
sECcOTO8Ij4,GJCJme9ILPs,Undirected,2
sECcOTO8Ij4,k_aT3jAK_QU,Undirected,1
sECcOTO8Ij4,wf3t5p2XDAg,Undirected,1
sECcOTO8Ij4,xegUPsJaUKc,Undirected,1
sECcOTO8Ij4,exYLX9xGoyo,Undirected,1
sECcOTO8Ij4,yqFIrrcmsJI,Undirected,1
sECcOTO8Ij4,KXRYlfjlFLk,Undirected,1
sECcOTO8Ij4,LeWtF5y9-6Q,Undirected,1
sECcOTO8Ij4,nVrkQyLS4oE,Undirected,1
sECcOTO8Ij4,3XklsSF53pc,Undirected,1
sECcOTO8Ij4,vW7H-DKivX8,Undirected,1
sECcOTO8Ij4,4OdLgsZOM14,Undirected,2
sECcOTO8Ij4,yqulWPljawo,Undirected,1
sECcOTO8Ij4,0DpCDxoj_Xg,Undirected,1
sECcOTO8Ij4,bye513KciIk,Undirected,1
sECcOTO8Ij4,7I1H0ABg4oY,Undirected,1
sECcOTO8Ij4,4WnizmrnJlk,Undirected,1
sECcOTO8Ij4,KdfCcEnJDlY,Undirected,1
sECcOTO8Ij4,IQYLPEuAClo,Undirected,1
sECcOTO8Ij4,BLOIU9DpLq4,Undirected,1
sECcOTO8Ij4,PPCDMi5xmmk,Undirected,1
